,km,delta_year,target,lower,upper,90.0 percentile variation,model
47,-0.8287420835991793,6,133783750.0,126165178.0,141402322.0,-6.0,toyota avanza (2011-2015) 1.3 g mt
48,0.5510415537450618,6,131296674.0,123678102.0,138915245.0,-6.0,toyota avanza (2011-2015) 1.3 g mt
49,-0.6159057600331957,7,132280000.0,124661428.0,139898572.0,-6.0,toyota avanza (2011-2015) 1.3 g mt
50,-0.23395923362995236,5,148582261.0,140963689.0,156200832.0,-5.0,toyota avanza (2011-2015) 1.3 g mt
51,-0.050528881457966135,7,128869444.0,121250873.0,136488016.0,-6.0,toyota avanza (2011-2015) 1.3 g mt
52,-0.6487262179015136,4,145191407.0,137572835.0,152809978.0,-5.0,toyota avanza (2011-2015) 1.3 g mt
53,0.13564490678613828,11,154977226.0,134648674.0,175305778.0,-13.0,honda crv (2012-2017) 2.4 i-vtec at
54,0.875252783966088,6,287323810.0,266995257.0,307652362.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
55,1.0484229723568126,15,99795000.0,79466448.0,120123552.0,-20.0,honda crv (2012-2017) 2.4 i-vtec at
56,0.5632228095274937,9,162695000.0,142366448.0,183023552.0,-12.0,honda crv (2012-2017) 2.4 i-vtec at
57,-0.9185466298999284,6,287399152.0,267070599.0,307727704.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
58,-0.7101810987964153,7,227839500.0,207510948.0,248168052.0,-9.0,honda crv (2012-2017) 2.4 i-vtec at
59,-0.3550924543579081,8,178554167.0,158225614.0,198882719.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
60,1.810204926806242,14,96183000.0,75854448.0,116511552.0,-21.0,honda crv (2012-2017) 2.4 i-vtec at
61,3.368079238047956,11,131237000.0,110908448.0,151565552.0,-15.0,honda crv (2012-2017) 2.4 i-vtec at
62,-0.7512170479507657,8,182357500.0,162028948.0,202686052.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
63,-1.07945407316443,3,343075000.0,322746448.0,363403552.0,-6.0,honda crv (2012-2017) 2.4 i-vtec at
64,0.9353528770898656,11,142045000.0,121716448.0,162373552.0,-14.0,honda crv (2012-2017) 2.4 i-vtec at
65,-0.1419988132778925,5,274928333.0,254599781.0,295256886.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
66,0.5961173072784549,9,171588333.0,151259781.0,191916886.0,-12.0,honda crv (2012-2017) 2.4 i-vtec at
67,-0.5844942822552718,6,298774167.0,278445614.0,319102719.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
68,-1.167998678178931,3,313180000.0,292851448.0,333508552.0,-6.0,honda crv (2012-2017) 2.4 i-vtec at
69,-0.020104598322178764,8,178154650.0,157826098.0,198483202.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
70,-1.1407677987955451,5,271307550.0,250978998.0,291636102.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
71,0.6737897877480571,10,155486667.0,135158114.0,175815219.0,-13.0,honda crv (2012-2017) 2.4 i-vtec at
72,-0.5042428327075773,11,161972976.0,141644424.0,182301528.0,-13.0,honda crv (2012-2017) 2.4 i-vtec at
73,0.5548032340078396,8,194680000.0,174351448.0,215008552.0,-10.0,honda crv (2012-2017) 2.4 i-vtec at
74,0.12034808039157144,6,271718643.0,251390091.0,292047195.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
75,0.10353421336283267,8,179179234.0,158850681.0,199507786.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
76,-0.6532920750149683,7,231449500.0,211120948.0,251778052.0,-9.0,honda crv (2012-2017) 2.4 i-vtec at
77,-0.530892179847864,6,305337500.0,285008948.0,325666052.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
78,0.49159320758400965,8,172688814.0,152360262.0,193017366.0,-12.0,honda crv (2012-2017) 2.4 i-vtec at
79,-0.1303934524264773,6,268782143.0,248453591.0,289110695.0,-8.0,honda crv (2012-2017) 2.4 i-vtec at
80,-0.6935695038522328,5,278460227.0,258131675.0,298788780.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
81,-0.16642316748806038,8,179841929.0,159513376.0,200170481.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
82,-0.6051007508694404,6,310441667.0,290113114.0,330770219.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
83,-0.4298825576225837,7,187753333.0,167424781.0,208081886.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
84,2.6051342191123275,13,106322000.0,85993448.0,126650552.0,-19.0,honda crv (2012-2017) 2.4 i-vtec at
85,-0.5020936918091671,7,195963333.0,175634781.0,216291886.0,-10.0,honda crv (2012-2017) 2.4 i-vtec at
86,-0.11557702223273156,8,183329484.0,163000931.0,203658036.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
87,-0.27458816470451824,5,239550000.0,219221448.0,259878552.0,-8.0,honda crv (2012-2017) 2.4 i-vtec at
88,-0.010496674305756609,13,123509167.0,103180614.0,143837719.0,-16.0,honda crv (2012-2017) 2.4 i-vtec at
89,-1.1308058986311496,6,263792690.0,243464138.0,284121243.0,-8.0,honda crv (2012-2017) 2.4 i-vtec at
90,0.048870182511504504,9,168716452.0,148387899.0,189045004.0,-12.0,honda crv (2012-2017) 2.4 i-vtec at
91,0.7988445040249623,9,156171071.0,135842519.0,176499624.0,-13.0,honda crv (2012-2017) 2.4 i-vtec at
92,-1.610468863145741,12,145413333.0,125084781.0,165741886.0,-14.0,honda crv (2012-2017) 2.4 i-vtec at
93,0.44861038961580524,7,204691667.0,184363114.0,225020219.0,-10.0,honda crv (2012-2017) 2.4 i-vtec at
94,0.838034720407737,9,156141071.0,135812519.0,176469624.0,-13.0,honda crv (2012-2017) 2.4 i-vtec at
95,-1.0952060117492484,6,262152440.0,241823888.0,282480993.0,-8.0,honda crv (2012-2017) 2.4 i-vtec at
96,1.4697557244874937,11,143030000.0,122701448.0,163358552.0,-14.0,honda crv (2012-2017) 2.4 i-vtec at
97,-0.6529128148564254,11,169341667.0,149013114.0,189670219.0,-12.0,honda crv (2012-2017) 2.4 i-vtec at
98,0.8609420339837329,7,205120000.0,184791448.0,225448552.0,-10.0,honda crv (2012-2017) 2.4 i-vtec at
99,-0.14139199702422373,6,273487976.0,253159424.0,293816528.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
100,1.0825816706362503,9,159090000.0,138761448.0,179418552.0,-13.0,honda crv (2012-2017) 2.4 i-vtec at
101,-0.4586557616507111,6,269957500.0,249628948.0,290286052.0,-8.0,honda crv (2012-2017) 2.4 i-vtec at
102,-0.4298825576225837,7,187753333.0,167424781.0,208081886.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
103,2.57583005086224,12,124877000.0,104548448.0,145205552.0,-16.0,honda crv (2012-2017) 2.4 i-vtec at
104,-0.6052271709222881,6,310441667.0,290113114.0,330770219.0,-7.0,honda crv (2012-2017) 2.4 i-vtec at
105,-1.2057982739803814,7,262020000.0,241691448.0,282348552.0,-8.0,honda crv (2012-2017) 2.4 i-vtec at
106,-0.020104598322178764,8,178154650.0,157826098.0,198483202.0,-11.0,honda crv (2012-2017) 2.4 i-vtec at
107,-0.018132445497755268,9,167164368.0,146835816.0,187492920.0,-12.0,honda crv (2012-2017) 2.4 i-vtec at
108,0.36337689228322845,6,169051655.0,156013952.0,182089357.0,-8.0,honda freed (2009-2014) psd
109,-0.15492577758484544,7,169490109.0,156452406.0,182527811.0,-8.0,honda freed (2009-2014) psd
110,2.5604676054877284,10,146050000.0,133012298.0,159087702.0,-9.0,honda freed (2009-2014) psd
111,-1.0730681265430955,5,192542090.0,179504387.0,205579792.0,-7.0,honda freed (2009-2014) psd
112,0.7303119047423868,9,140171009.0,127133306.0,153208711.0,-9.0,honda freed (2009-2014) psd
113,3.0265809358074525,10,144840000.0,131802298.0,157877702.0,-9.0,honda freed (2009-2014) psd
114,0.19207451680246393,7,157919750.0,144882048.0,170957452.0,-8.0,honda freed (2009-2014) psd
115,-0.6743428105749482,6,160723698.0,147685996.0,173761401.0,-8.0,honda freed (2009-2014) psd
116,1.0373189448613283,9,155963993.0,142926290.0,169001695.0,-8.0,honda freed (2009-2014) psd
117,-0.07630126841947828,8,153316251.0,140278549.0,166353953.0,-9.0,honda freed (2009-2014) psd
118,-1.2967765232903823,7,163230740.0,150193038.0,176268443.0,-8.0,honda freed (2009-2014) psd
119,-0.7729329923433318,6,183727532.0,170689829.0,196765234.0,-7.0,honda freed (2009-2014) psd
120,-1.010570928115979,8,155872522.0,142834819.0,168910224.0,-8.0,honda freed (2009-2014) psd
121,-0.26174986464377537,8,157611868.0,144574166.0,170649571.0,-8.0,honda freed (2009-2014) psd
122,-0.5111195677288927,7,164212988.0,151175286.0,177250691.0,-8.0,honda freed (2009-2014) psd
123,0.807945868910395,9,139506009.0,126468306.0,152543711.0,-9.0,honda freed (2009-2014) psd
124,-0.6215653349344162,9,145013333.0,131975631.0,158051036.0,-9.0,honda freed (2009-2014) psd
125,-1.175156170333403,6,182417816.0,169380114.0,195455519.0,-7.0,honda freed (2009-2014) psd
126,0.40454641873596003,9,147819586.0,134781884.0,160857289.0,-9.0,honda freed (2009-2014) psd
127,0.5645813448717665,7,162312417.0,149274714.0,175350119.0,-8.0,honda freed (2009-2014) psd
128,0.381361474891527,8,146116245.0,133078543.0,159153948.0,-9.0,honda freed (2009-2014) psd
129,-0.6803170350902693,9,146260953.0,133223250.0,159298655.0,-9.0,honda freed (2009-2014) psd
130,1.7586214301256533,8,161172833.0,148135131.0,174210536.0,-8.0,honda freed (2009-2014) psd
131,1.8243998088565214,10,145870000.0,132832298.0,158907702.0,-9.0,honda freed (2009-2014) psd
132,0.3280577722211481,10,140343513.0,127305810.0,153381215.0,-9.0,honda freed (2009-2014) psd
133,0.2932958337200823,9,145501842.0,132464139.0,158539544.0,-9.0,honda freed (2009-2014) psd
134,-0.12214492907849747,7,168620109.0,155582406.0,181657811.0,-8.0,honda freed (2009-2014) psd
135,0.275527932829956,9,145254495.0,132216793.0,158292198.0,-9.0,honda freed (2009-2014) psd
136,-0.3438103267687314,10,140428095.0,127390393.0,153465798.0,-9.0,honda freed (2009-2014) psd
137,0.3280577722211481,10,140343513.0,127305810.0,153381215.0,-9.0,honda freed (2009-2014) psd
138,-0.8264224222007154,7,171207764.0,158170061.0,184245466.0,-8.0,honda freed (2009-2014) psd
139,0.596743102754765,6,161545750.0,148508048.0,174583452.0,-8.0,honda freed (2009-2014) psd
140,-0.12069006611362651,8,165244039.0,152206336.0,178281741.0,-8.0,honda freed (2009-2014) psd
141,-2.2410754510851425,8,163150000.0,150112298.0,176187702.0,-8.0,honda freed (2009-2014) psd
142,0.36117912057033824,8,146116245.0,133078543.0,159153948.0,-9.0,honda freed (2009-2014) psd
143,-0.17151740629060797,4,210335000.0,197297298.0,223372702.0,-6.0,honda freed (2009-2014) psd
144,0.9323521296724464,7,161584500.0,148546798.0,174622202.0,-8.0,honda freed (2009-2014) psd
145,0.6363029935867883,10,137896013.0,124858310.0,150933715.0,-9.0,honda freed (2009-2014) psd
146,1.2420831685341251,9,148427909.0,135390207.0,161465612.0,-9.0,honda freed (2009-2014) psd
147,1.435146579425619,6,162866667.0,149828964.0,175904369.0,-8.0,honda freed (2009-2014) psd
148,0.3483020356046718,7,163555083.0,150517381.0,176592786.0,-8.0,honda freed (2009-2014) psd
149,0.596743102754765,7,162058417.0,149020714.0,175096119.0,-8.0,honda freed (2009-2014) psd
150,0.4200236843196937,8,154527593.0,141489890.0,167565295.0,-8.0,honda freed (2009-2014) psd
